date,district,block,rainfall_mm,river_level_m,flood_incidents,population_exposed,road_access_score,dry_ration_kits_needed
2024-10-05,Kendrapara,Rajkanika,2.0,3.36,0,88000,0.48,50
2024-10-06,Kendrapara,Rajkanika,0.3,2.61,0,88000,0.48,50
2024-10-07,Kendrapara,Rajkanika,2.3,3.21,0,88000,0.48,50
2024-10-08,Kendrapara,Rajkanika,2.3,3.13,0,88000,0.48,50
2024-10-09,Kendrapara,Rajkanika,7.9,3.26,0,88000,0.48,50
2024-10-10,Kendrapara,Rajkanika,0.7,3.01,0,88000,0.48,50
2024-10-11,Kendrapara,Rajkanika,0.6,2.68,0,88000,0.48,50
2024-10-12,Kendrapara,Rajkanika,5.2,2.98,0,88000,0.48,51
2024-10-13,Kendrapara,Rajkanika,0.2,3.03,0,88000,0.48,50
2024-10-14,Kendrapara,Rajkanika,2.1,3.15,0,88000,0.48,50
2024-10-15,Kendrapara,Rajkanika,0.6,2.94,0,88000,0.48,50
2024-10-16,Kendrapara,Rajkanika,15.6,3.36,0,88000,0.48,63
2024-10-17,Kendrapara,Rajkanika,4.7,2.94,0,88000,0.48,50
2024-10-18,Kendrapara,Rajkanika,8.2,3.27,0,88000,0.48,50
2024-10-19,Kendrapara,Rajkanika,3.2,2.97,0,88000,0.48,50
2024-10-20,Kendrapara,Rajkanika,1.9,2.99,0,88000,0.48,50
2024-10-21,Kendrapara,Rajkanika,11.7,3.2,0,88000,0.48,65
2024-10-22,Kendrapara,Rajkanika,0.7,2.86,0,88000,0.48,50
2024-10-23,Kendrapara,Rajkanika,3.8,3.01,0,88000,0.48,50
2024-10-24,Kendrapara,Rajkanika,1.4,2.9,0,88000,0.48,50
2024-10-25,Kendrapara,Rajkanika,1.2,2.64,0,88000,0.48,50
2024-10-26,Kendrapara,Rajkanika,3.2,3.06,0,88000,0.48,50
2024-10-27,Kendrapara,Rajkanika,1.5,3.02,0,88000,0.48,50
2024-10-28,Kendrapara,Rajkanika,1.1,3.13,0,88000,0.48,51
2024-10-29,Kendrapara,Rajkanika,2.4,3.06,0,88000,0.48,50
2024-10-30,Kendrapara,Rajkanika,0.7,2.98,0,88000,0.48,50
2024-10-31,Kendrapara,Rajkanika,0.0,3.15,0,88000,0.48,50
2024-11-01,Kendrapara,Rajkanika,3.6,3.02,0,88000,0.48,50
2024-11-02,Kendrapara,Rajkanika,0.0,2.99,0,88000,0.48,50
2024-11-03,Kendrapara,Rajkanika,1.4,2.78,0,88000,0.48,50
2024-11-04,Kendrapara,Rajkanika,2.3,3.24,0,88000,0.48,50
2024-11-05,Kendrapara,Rajkanika,10.8,2.83,0,88000,0.48,63
2024-11-06,Kendrapara,Rajkanika,3.0,3.2,0,88000,0.48,50
2024-11-07,Kendrapara,Rajkanika,11.8,3.07,0,88000,0.48,50
2024-11-08,Kendrapara,Rajkanika,2.4,2.78,0,88000,0.48,50
2024-11-09,Kendrapara,Rajkanika,4.6,3.39,0,88000,0.48,50
2024-11-10,Kendrapara,Rajkanika,1.2,3.04,0,88000,0.48,50
2024-11-11,Kendrapara,Rajkanika,5.9,3.0,0,88000,0.48,50
2024-11-12,Kendrapara,Rajkanika,4.0,2.81,0,88000,0.48,50
2024-11-13,Kendrapara,Rajkanika,1.2,2.7,0,88000,0.48,50
2024-11-14,Kendrapara,Rajkanika,4.8,3.22,0,88000,0.48,50
2024-11-15,Kendrapara,Rajkanika,2.9,3.23,0,88000,0.48,50
2024-11-16,Kendrapara,Rajkanika,0.3,3.09,0,88000,0.48,50
2024-11-17,Kendrapara,Rajkanika,1.0,3.06,0,88000,0.48,50
2024-11-18,Kendrapara,Rajkanika,2.0,3.19,0,88000,0.48,50
2024-11-19,Kendrapara,Rajkanika,4.5,3.08,0,88000,0.48,50
2024-11-20,Kendrapara,Rajkanika,8.7,3.41,0,88000,0.48,54
2024-11-21,Kendrapara,Rajkanika,6.7,3.25,0,88000,0.48,50
2024-11-22,Kendrapara,Rajkanika,5.6,3.2,0,88000,0.48,50
2024-11-23,Kendrapara,Rajkanika,10.9,2.99,0,88000,0.48,56
2024-11-24,Kendrapara,Rajkanika,5.5,3.21,0,88000,0.48,50
2024-11-25,Kendrapara,Rajkanika,1.6,3.06,0,88000,0.48,54
2024-11-26,Kendrapara,Rajkanika,9.0,3.53,0,88000,0.48,50
2024-11-27,Kendrapara,Rajkanika,2.5,2.93,0,88000,0.48,50
2024-11-28,Kendrapara,Rajkanika,4.7,2.9,0,88000,0.48,50
2024-11-29,Kendrapara,Rajkanika,0.6,3.23,0,88000,0.48,50
2024-11-30,Kendrapara,Rajkanika,11.1,3.23,0,88000,0.48,59
2024-12-01,Kendrapara,Rajkanika,16.4,3.32,0,88000,0.48,50
2024-12-02,Kendrapara,Rajkanika,1.3,2.98,0,88000,0.48,50
2024-12-03,Kendrapara,Rajkanika,1.3,2.9,0,88000,0.48,50
2024-12-04,Kendrapara,Rajkanika,1.3,3.03,0,88000,0.48,50
2024-12-05,Kendrapara,Rajkanika,8.5,2.95,0,88000,0.48,50
2024-12-06,Kendrapara,Rajkanika,3.7,3.35,0,88000,0.48,51
2024-12-07,Kendrapara,Rajkanika,1.7,3.23,0,88000,0.48,50
2024-12-08,Kendrapara,Rajkanika,1.2,2.99,0,88000,0.48,55
2024-12-09,Kendrapara,Rajkanika,9.6,3.25,0,88000,0.48,50
2024-12-10,Kendrapara,Rajkanika,9.3,3.54,0,88000,0.48,50
2024-12-11,Kendrapara,Rajkanika,5.5,3.18,0,88000,0.48,50
2024-12-12,Kendrapara,Rajkanika,1.4,3.1,0,88000,0.48,50
2024-12-13,Kendrapara,Rajkanika,7.1,2.94,0,88000,0.48,50
2024-12-14,Kendrapara,Rajkanika,3.5,3.24,0,88000,0.48,50
2024-12-15,Kendrapara,Rajkanika,4.6,3.0,0,88000,0.48,50
2024-12-16,Kendrapara,Rajkanika,8.8,3.3,0,88000,0.48,57
2024-12-17,Kendrapara,Rajkanika,4.3,2.9,0,88000,0.48,52
2024-12-18,Kendrapara,Rajkanika,11.2,3.1,0,88000,0.48,50
2024-12-19,Kendrapara,Rajkanika,1.5,2.96,0,88000,0.48,50
2024-12-20,Kendrapara,Rajkanika,7.1,3.06,0,88000,0.48,50
2024-12-21,Kendrapara,Rajkanika,0.2,2.9,0,88000,0.48,50
2024-12-22,Kendrapara,Rajkanika,6.2,2.76,0,88000,0.48,50
2024-12-23,Kendrapara,Rajkanika,4.0,2.96,0,88000,0.48,50
2024-12-24,Kendrapara,Rajkanika,0.1,3.28,0,88000,0.48,50
2024-12-25,Kendrapara,Rajkanika,0.6,3.38,0,88000,0.48,50
2024-12-26,Kendrapara,Rajkanika,3.0,3.24,0,88000,0.48,50
2024-12-27,Kendrapara,Rajkanika,2.2,3.15,0,88000,0.48,50
2024-12-28,Kendrapara,Rajkanika,1.1,3.23,0,88000,0.48,50
2024-12-29,Kendrapara,Rajkanika,1.4,3.11,0,88000,0.48,52
2024-12-30,Kendrapara,Rajkanika,1.1,3.17,0,88000,0.48,50
2024-12-31,Kendrapara,Rajkanika,3.4,3.23,0,88000,0.48,50
2025-01-01,Kendrapara,Rajkanika,2.4,3.18,0,88000,0.48,50
2025-01-02,Kendrapara,Rajkanika,1.4,3.09,0,88000,0.48,50
2025-01-03,Kendrapara,Rajkanika,0.8,2.82,0,88000,0.48,50
2025-01-04,Kendrapara,Rajkanika,1.9,3.48,0,88000,0.48,50
2025-01-05,Kendrapara,Rajkanika,0.7,3.29,0,88000,0.48,50
2025-01-06,Kendrapara,Rajkanika,1.8,3.29,0,88000,0.48,50
2025-01-07,Kendrapara,Rajkanika,2.3,3.0,0,88000,0.48,50
2025-01-08,Kendrapara,Rajkanika,2.6,3.01,0,88000,0.48,50
2025-01-09,Kendrapara,Rajkanika,1.0,3.2,0,88000,0.48,50
2025-01-10,Kendrapara,Rajkanika,7.1,2.94,0,88000,0.48,50
2025-01-11,Kendrapara,Rajkanika,4.7,3.52,0,88000,0.48,50
2025-01-12,Kendrapara,Rajkanika,3.7,3.08,0,88000,0.48,50
2025-01-13,Kendrapara,Rajkanika,0.8,3.21,0,88000,0.48,50
2025-01-14,Kendrapara,Rajkanika,6.4,3.11,0,88000,0.48,57
2025-01-15,Kendrapara,Rajkanika,0.8,3.06,0,88000,0.48,50
2025-01-16,Kendrapara,Rajkanika,4.0,3.33,0,88000,0.48,50
2025-01-17,Kendrapara,Rajkanika,7.4,3.33,0,88000,0.48,50
2025-01-18,Kendrapara,Rajkanika,4.5,3.04,0,88000,0.48,50
2025-01-19,Kendrapara,Rajkanika,4.1,2.97,0,88000,0.48,52
2025-01-20,Kendrapara,Rajkanika,3.8,3.46,0,88000,0.48,50
2025-01-21,Kendrapara,Rajkanika,0.7,3.15,0,88000,0.48,50
2025-01-22,Kendrapara,Rajkanika,0.4,3.13,0,88000,0.48,54
2025-01-23,Kendrapara,Rajkanika,7.0,3.27,0,88000,0.48,50
2025-01-24,Kendrapara,Rajkanika,0.7,2.94,0,88000,0.48,50
2025-01-25,Kendrapara,Rajkanika,7.9,3.45,0,88000,0.48,53
2025-01-26,Kendrapara,Rajkanika,2.1,3.03,0,88000,0.48,50
2025-01-27,Kendrapara,Rajkanika,1.6,3.22,0,88000,0.48,50
2025-01-28,Kendrapara,Rajkanika,4.1,2.87,0,88000,0.48,50
2025-01-29,Kendrapara,Rajkanika,2.6,3.17,0,88000,0.48,50
2025-01-30,Kendrapara,Rajkanika,2.9,3.41,0,88000,0.48,50
2025-01-31,Kendrapara,Rajkanika,0.7,3.06,0,88000,0.48,50
2025-02-01,Kendrapara,Rajkanika,4.0,3.05,0,88000,0.48,61
2025-02-02,Kendrapara,Rajkanika,2.1,3.2,0,88000,0.48,50
2025-02-03,Kendrapara,Rajkanika,2.2,3.19,0,88000,0.48,50
2025-02-04,Kendrapara,Rajkanika,4.9,3.09,0,88000,0.48,50
2025-02-05,Kendrapara,Rajkanika,1.2,3.04,0,88000,0.48,50
2025-02-06,Kendrapara,Rajkanika,2.4,3.2,0,88000,0.48,50
2025-02-07,Kendrapara,Rajkanika,0.5,3.38,0,88000,0.48,50
2025-02-08,Kendrapara,Rajkanika,1.2,3.0,0,88000,0.48,52
2025-02-09,Kendrapara,Rajkanika,3.2,3.09,0,88000,0.48,50
2025-02-10,Kendrapara,Rajkanika,1.2,2.97,0,88000,0.48,50
2025-02-11,Kendrapara,Rajkanika,7.1,3.33,0,88000,0.48,50
2025-02-12,Kendrapara,Rajkanika,8.1,3.6,0,88000,0.48,50
2025-02-13,Kendrapara,Rajkanika,2.1,3.36,0,88000,0.48,50
2025-02-14,Kendrapara,Rajkanika,0.5,2.99,0,88000,0.48,50
2025-02-15,Kendrapara,Rajkanika,5.7,3.2,0,88000,0.48,50
2025-02-16,Kendrapara,Rajkanika,2.2,3.32,0,88000,0.48,50
2025-02-17,Kendrapara,Rajkanika,0.5,3.07,0,88000,0.48,50
2025-02-18,Kendrapara,Rajkanika,0.6,3.47,0,88000,0.48,50
2025-02-19,Kendrapara,Rajkanika,5.7,3.04,0,88000,0.48,50
2025-02-20,Kendrapara,Rajkanika,2.2,2.8,0,88000,0.48,50
2025-02-21,Kendrapara,Rajkanika,4.9,3.4,0,88000,0.48,50
2025-02-22,Kendrapara,Rajkanika,8.6,3.56,0,88000,0.48,50
2025-02-23,Kendrapara,Rajkanika,0.6,2.91,0,88000,0.48,50
2025-02-24,Kendrapara,Rajkanika,10.7,3.34,0,88000,0.48,50
2025-02-25,Kendrapara,Rajkanika,9.2,3.5,0,88000,0.48,50
2025-02-26,Kendrapara,Rajkanika,1.9,2.61,0,88000,0.48,50
2025-02-27,Kendrapara,Rajkanika,1.1,3.04,0,88000,0.48,50
2025-02-28,Kendrapara,Rajkanika,2.4,3.24,0,88000,0.48,50
2025-03-01,Kendrapara,Rajkanika,6.0,3.21,0,88000,0.48,51
2025-03-02,Kendrapara,Rajkanika,1.1,2.97,0,88000,0.48,50
2025-03-03,Kendrapara,Rajkanika,3.2,3.08,0,88000,0.48,50
2025-03-04,Kendrapara,Rajkanika,6.2,2.93,0,88000,0.48,50
2025-03-05,Kendrapara,Rajkanika,4.4,3.26,0,88000,0.48,50
2025-03-06,Kendrapara,Rajkanika,7.0,3.23,0,88000,0.48,50
2025-03-07,Kendrapara,Rajkanika,1.9,3.09,0,88000,0.48,50
2025-03-08,Kendrapara,Rajkanika,2.6,2.84,0,88000,0.48,50
2025-03-09,Kendrapara,Rajkanika,3.0,3.0,0,88000,0.48,50
2025-03-10,Kendrapara,Rajkanika,4.2,3.18,0,88000,0.48,50
2025-03-11,Kendrapara,Rajkanika,0.5,3.04,0,88000,0.48,50
2025-03-12,Kendrapara,Rajkanika,3.3,2.88,0,88000,0.48,50
2025-03-13,Kendrapara,Rajkanika,8.0,3.43,0,88000,0.48,50
2025-03-14,Kendrapara,Rajkanika,6.5,3.14,0,88000,0.48,50
2025-03-15,Kendrapara,Rajkanika,2.8,3.01,0,88000,0.48,50
2025-03-16,Kendrapara,Rajkanika,4.8,3.01,0,88000,0.48,50
2025-03-17,Kendrapara,Rajkanika,4.2,3.08,0,88000,0.48,50
2025-03-18,Kendrapara,Rajkanika,3.8,2.85,0,88000,0.48,50
2025-03-19,Kendrapara,Rajkanika,4.1,2.98,0,88000,0.48,50
2025-03-20,Kendrapara,Rajkanika,1.0,2.85,0,88000,0.48,50
2025-03-21,Kendrapara,Rajkanika,5.0,3.18,0,88000,0.48,50
2025-03-22,Kendrapara,Rajkanika,2.9,3.03,0,88000,0.48,50
2025-03-23,Kendrapara,Rajkanika,4.5,3.22,0,88000,0.48,50
2025-03-24,Kendrapara,Rajkanika,1.9,3.07,0,88000,0.48,50
2025-03-25,Kendrapara,Rajkanika,2.2,2.96,0,88000,0.48,50
2025-03-26,Kendrapara,Rajkanika,0.4,2.9,0,88000,0.48,50
2025-03-27,Kendrapara,Rajkanika,3.6,3.18,0,88000,0.48,50
2025-03-28,Kendrapara,Rajkanika,0.2,3.2,0,88000,0.48,50
2025-03-29,Kendrapara,Rajkanika,4.6,3.09,0,88000,0.48,50
2025-03-30,Kendrapara,Rajkanika,4.2,2.91,0,88000,0.48,50
2025-03-31,Kendrapara,Rajkanika,2.2,3.05,0,88000,0.48,50
2025-04-01,Kendrapara,Rajkanika,2.5,2.92,0,88000,0.48,50
2025-04-02,Kendrapara,Rajkanika,2.0,2.66,0,88000,0.48,50
2025-04-03,Kendrapara,Rajkanika,3.2,2.56,0,88000,0.48,50
2025-04-04,Kendrapara,Rajkanika,0.7,3.42,0,88000,0.48,50
2025-04-05,Kendrapara,Rajkanika,8.2,3.02,0,88000,0.48,50
2025-04-06,Kendrapara,Rajkanika,3.8,2.83,0,88000,0.48,50
2025-04-07,Kendrapara,Rajkanika,1.3,2.89,0,88000,0.48,50
2025-04-08,Kendrapara,Rajkanika,2.5,3.21,0,88000,0.48,50
2025-04-09,Kendrapara,Rajkanika,1.2,2.98,0,88000,0.48,50
2025-04-10,Kendrapara,Rajkanika,7.1,3.11,0,88000,0.48,50
2025-04-11,Kendrapara,Rajkanika,1.6,3.49,0,88000,0.48,50
2025-04-12,Kendrapara,Rajkanika,5.7,3.4,0,88000,0.48,50
2025-04-13,Kendrapara,Rajkanika,1.1,3.19,0,88000,0.48,50
2025-04-14,Kendrapara,Rajkanika,1.6,3.16,0,88000,0.48,50
2025-04-15,Kendrapara,Rajkanika,3.7,3.0,0,88000,0.48,50
2025-04-16,Kendrapara,Rajkanika,1.8,3.02,0,88000,0.48,50
2025-04-17,Kendrapara,Rajkanika,2.0,3.0,0,88000,0.48,50
2025-04-18,Kendrapara,Rajkanika,1.6,2.72,0,88000,0.48,51
2025-04-19,Kendrapara,Rajkanika,4.7,2.96,0,88000,0.48,50
2025-04-20,Kendrapara,Rajkanika,5.9,3.03,0,88000,0.48,50
2025-04-21,Kendrapara,Rajkanika,2.6,3.09,0,88000,0.48,51
2025-04-22,Kendrapara,Rajkanika,1.0,3.32,0,88000,0.48,50
2025-04-23,Kendrapara,Rajkanika,1.0,3.02,0,88000,0.48,50
2025-04-24,Kendrapara,Rajkanika,1.7,3.24,0,88000,0.48,52
2025-04-25,Kendrapara,Rajkanika,0.5,3.49,0,88000,0.48,50
2025-04-26,Kendrapara,Rajkanika,2.2,3.23,0,88000,0.48,50
2025-04-27,Kendrapara,Rajkanika,5.1,3.1,0,88000,0.48,50
2025-04-28,Kendrapara,Rajkanika,0.9,3.08,0,88000,0.48,50
2025-04-29,Kendrapara,Rajkanika,5.6,3.09,0,88000,0.48,50
2025-04-30,Kendrapara,Rajkanika,4.2,3.13,0,88000,0.48,50
2025-05-01,Kendrapara,Rajkanika,4.6,3.3,0,88000,0.48,50
2025-05-02,Kendrapara,Rajkanika,3.5,3.37,0,88000,0.48,64
2025-05-03,Kendrapara,Rajkanika,12.6,3.33,0,88000,0.48,50
2025-05-04,Kendrapara,Rajkanika,4.6,2.44,0,88000,0.48,50
2025-05-05,Kendrapara,Rajkanika,6.1,3.26,0,88000,0.48,50
2025-05-06,Kendrapara,Rajkanika,1.4,3.02,0,88000,0.48,50
2025-05-07,Kendrapara,Rajkanika,5.0,2.92,0,88000,0.48,50
2025-05-08,Kendrapara,Rajkanika,7.9,3.13,0,88000,0.48,51
2025-05-09,Kendrapara,Rajkanika,1.2,2.91,0,88000,0.48,50
2025-05-10,Kendrapara,Rajkanika,6.4,2.91,0,88000,0.48,50
2025-05-11,Kendrapara,Rajkanika,2.4,2.94,0,88000,0.48,50
2025-05-12,Kendrapara,Rajkanika,0.2,3.18,0,88000,0.48,56
2025-05-13,Kendrapara,Rajkanika,1.2,3.35,0,88000,0.48,50
2025-05-14,Kendrapara,Rajkanika,7.1,2.85,0,88000,0.48,50
2025-05-15,Kendrapara,Rajkanika,12.7,3.27,0,88000,0.48,50
2025-05-16,Kendrapara,Rajkanika,4.4,3.29,0,88000,0.48,50
2025-05-17,Kendrapara,Rajkanika,2.3,3.12,0,88000,0.48,50
2025-05-18,Kendrapara,Rajkanika,2.0,2.95,0,88000,0.48,50
2025-05-19,Kendrapara,Rajkanika,6.5,3.32,0,88000,0.48,50
2025-05-20,Kendrapara,Rajkanika,0.1,3.26,0,88000,0.48,50
2025-05-21,Kendrapara,Rajkanika,1.2,3.26,0,88000,0.48,50
2025-05-22,Kendrapara,Rajkanika,1.5,2.82,0,88000,0.48,50
2025-05-23,Kendrapara,Rajkanika,2.3,2.95,0,88000,0.48,50
2025-05-24,Kendrapara,Rajkanika,5.6,3.24,0,88000,0.48,50
2025-05-25,Kendrapara,Rajkanika,2.1,2.7,0,88000,0.48,50
2025-05-26,Kendrapara,Rajkanika,1.9,3.15,0,88000,0.48,50
2025-05-27,Kendrapara,Rajkanika,1.4,2.78,0,88000,0.48,50
2025-05-28,Kendrapara,Rajkanika,9.8,3.22,0,88000,0.48,50
2025-05-29,Kendrapara,Rajkanika,3.2,3.1,0,88000,0.48,50
2025-05-30,Kendrapara,Rajkanika,1.2,3.08,0,88000,0.48,50
2025-05-31,Kendrapara,Rajkanika,0.1,2.97,0,88000,0.48,50
2025-06-01,Kendrapara,Rajkanika,5.9,3.17,0,88000,0.48,50
2025-06-02,Kendrapara,Rajkanika,34.6,3.6,0,88000,0.48,55
2025-06-03,Kendrapara,Rajkanika,23.1,3.41,0,88000,0.48,51
2025-06-04,Kendrapara,Rajkanika,21.5,3.03,0,88000,0.48,50
2025-06-05,Kendrapara,Rajkanika,42.7,3.79,0,88000,0.48,93
2025-06-06,Kendrapara,Rajkanika,19.8,3.19,0,88000,0.48,50
2025-06-07,Kendrapara,Rajkanika,76.8,4.43,0,88000,0.48,167
2025-06-08,Kendrapara,Rajkanika,24.2,3.26,0,88000,0.48,50
2025-06-09,Kendrapara,Rajkanika,31.7,3.79,0,88000,0.48,57
2025-06-10,Kendrapara,Rajkanika,65.2,4.02,0,88000,0.48,119
2025-06-11,Kendrapara,Rajkanika,12.6,3.44,0,88000,0.48,50
2025-06-12,Kendrapara,Rajkanika,5.6,3.35,0,88000,0.48,50
2025-06-13,Kendrapara,Rajkanika,20.7,3.63,0,88000,0.48,50
2025-06-14,Kendrapara,Rajkanika,34.2,3.55,0,88000,0.48,53
2025-06-15,Kendrapara,Rajkanika,13.4,3.52,0,88000,0.48,56
2025-06-16,Kendrapara,Rajkanika,34.2,3.45,0,88000,0.48,61
2025-06-17,Kendrapara,Rajkanika,19.6,3.09,0,88000,0.48,54
2025-06-18,Kendrapara,Rajkanika,5.4,2.98,0,88000,0.48,50
2025-06-19,Kendrapara,Rajkanika,21.0,3.52,0,88000,0.48,58
2025-06-20,Kendrapara,Rajkanika,13.6,3.57,0,88000,0.48,56
2025-06-21,Kendrapara,Rajkanika,46.2,3.79,0,88000,0.48,87
2025-06-22,Kendrapara,Rajkanika,40.7,3.8,0,88000,0.48,84
2025-06-23,Kendrapara,Rajkanika,14.7,3.51,0,88000,0.48,50
2025-06-24,Kendrapara,Rajkanika,9.1,3.2,0,88000,0.48,50
2025-06-25,Kendrapara,Rajkanika,11.6,3.3,0,88000,0.48,56
2025-06-26,Kendrapara,Rajkanika,9.1,2.94,0,88000,0.48,50
2025-06-27,Kendrapara,Rajkanika,16.2,3.5,0,88000,0.48,64
2025-06-28,Kendrapara,Rajkanika,21.3,3.3,0,88000,0.48,52
2025-06-29,Kendrapara,Rajkanika,35.8,3.38,0,88000,0.48,76
2025-06-30,Kendrapara,Rajkanika,33.5,3.42,0,88000,0.48,56
2025-07-01,Kendrapara,Rajkanika,17.8,3.51,0,88000,0.48,50
2025-07-02,Kendrapara,Rajkanika,30.9,3.49,0,88000,0.48,60
2025-07-03,Kendrapara,Rajkanika,29.5,4.43,0,88000,0.48,118
2025-07-04,Kendrapara,Rajkanika,31.2,4.16,0,88000,0.48,91
2025-07-05,Kendrapara,Rajkanika,17.5,3.97,0,88000,0.48,61
2025-07-06,Kendrapara,Rajkanika,18.4,3.73,0,88000,0.48,50
2025-07-07,Kendrapara,Rajkanika,79.3,4.7,1,88000,0.48,230
2025-07-08,Kendrapara,Rajkanika,17.1,3.72,0,88000,0.48,50
2025-07-09,Kendrapara,Rajkanika,203.9,7.35,7,88000,0.48,897
2025-07-10,Kendrapara,Rajkanika,35.0,4.11,0,88000,0.48,100
2025-07-11,Kendrapara,Rajkanika,13.8,3.55,0,88000,0.48,63
2025-07-12,Kendrapara,Rajkanika,34.2,3.68,0,88000,0.48,69
2025-07-13,Kendrapara,Rajkanika,45.3,4.34,1,88000,0.48,183
2025-07-14,Kendrapara,Rajkanika,26.9,3.92,0,88000,0.48,50
2025-07-15,Kendrapara,Rajkanika,127.8,5.41,8,88000,0.48,732
2025-07-16,Kendrapara,Rajkanika,74.9,5.31,1,88000,0.48,278
2025-07-17,Kendrapara,Rajkanika,18.9,3.9,0,88000,0.48,55
2025-07-18,Kendrapara,Rajkanika,3.9,3.61,0,88000,0.48,50
2025-07-19,Kendrapara,Rajkanika,34.9,3.97,0,88000,0.48,63
2025-07-20,Kendrapara,Rajkanika,50.1,4.08,0,88000,0.48,109
2025-07-21,Kendrapara,Rajkanika,53.8,4.57,0,88000,0.48,152
2025-07-22,Kendrapara,Rajkanika,2.2,3.71,0,88000,0.48,50
2025-07-23,Kendrapara,Rajkanika,28.0,4.28,0,88000,0.48,96
2025-07-24,Kendrapara,Rajkanika,31.3,3.92,0,88000,0.48,57
2025-07-25,Kendrapara,Rajkanika,4.1,3.75,0,88000,0.48,50
2025-07-26,Kendrapara,Rajkanika,35.3,4.1,0,88000,0.48,62
2025-07-27,Kendrapara,Rajkanika,148.0,5.75,5,88000,0.48,605
2025-07-28,Kendrapara,Rajkanika,19.4,3.68,0,88000,0.48,50
2025-07-29,Kendrapara,Rajkanika,178.3,6.48,11,88000,0.48,1022
2025-07-30,Kendrapara,Rajkanika,52.9,4.42,1,88000,0.48,200
2025-07-31,Kendrapara,Rajkanika,17.0,3.4,0,88000,0.48,50
2025-08-01,Kendrapara,Rajkanika,20.0,3.95,0,88000,0.48,59
2025-08-02,Kendrapara,Rajkanika,14.7,3.75,0,88000,0.48,55
2025-08-03,Kendrapara,Rajkanika,13.7,3.85,0,88000,0.48,50
2025-08-04,Kendrapara,Rajkanika,2.7,3.34,0,88000,0.48,50
2025-08-05,Kendrapara,Rajkanika,68.2,4.63,1,88000,0.48,228
2025-08-06,Kendrapara,Rajkanika,24.5,4.02,0,88000,0.48,77
2025-08-07,Kendrapara,Rajkanika,63.7,4.59,0,88000,0.48,171
2025-08-08,Kendrapara,Rajkanika,42.1,4.02,0,88000,0.48,78
2025-08-09,Kendrapara,Rajkanika,6.9,3.5,0,88000,0.48,50
2025-08-10,Kendrapara,Rajkanika,45.7,4.26,0,88000,0.48,120
2025-08-11,Kendrapara,Rajkanika,13.9,3.49,0,88000,0.48,50
2025-08-12,Kendrapara,Rajkanika,9.4,3.3,0,88000,0.48,50
2025-08-13,Kendrapara,Rajkanika,12.5,4.18,0,88000,0.48,92
2025-08-14,Kendrapara,Rajkanika,28.3,4.01,0,88000,0.48,77
2025-08-15,Kendrapara,Rajkanika,17.5,3.91,0,88000,0.48,67
2025-08-16,Kendrapara,Rajkanika,13.6,3.74,0,88000,0.48,50
2025-08-17,Kendrapara,Rajkanika,5.9,3.52,0,88000,0.48,50
2025-08-18,Kendrapara,Rajkanika,39.3,3.73,0,88000,0.48,81
2025-08-19,Kendrapara,Rajkanika,14.7,3.73,0,88000,0.48,50
2025-08-20,Kendrapara,Rajkanika,18.4,3.61,0,88000,0.48,53
2025-08-21,Kendrapara,Rajkanika,6.6,3.71,0,88000,0.48,50
2025-08-22,Kendrapara,Rajkanika,31.1,3.93,0,88000,0.48,59
2025-08-23,Kendrapara,Rajkanika,30.1,4.29,0,88000,0.48,89
2025-08-24,Kendrapara,Rajkanika,52.6,4.4,0,88000,0.48,140
2025-08-25,Kendrapara,Rajkanika,17.1,4.17,0,88000,0.48,99
2025-08-26,Kendrapara,Rajkanika,68.8,4.89,1,88000,0.48,247
2025-08-27,Kendrapara,Rajkanika,70.3,4.68,0,88000,0.48,171
2025-08-28,Kendrapara,Rajkanika,32.7,4.37,0,88000,0.48,125
2025-08-29,Kendrapara,Rajkanika,50.9,4.61,0,88000,0.48,138
2025-08-30,Kendrapara,Rajkanika,5.3,3.73,0,88000,0.48,50
2025-08-31,Kendrapara,Rajkanika,2.8,3.69,0,88000,0.48,50
2025-09-01,Kendrapara,Rajkanika,8.3,3.08,0,88000,0.48,50
2025-09-02,Kendrapara,Rajkanika,15.4,3.17,0,88000,0.48,50
2025-09-03,Kendrapara,Rajkanika,49.5,3.65,0,88000,0.48,90
2025-09-04,Kendrapara,Rajkanika,29.7,3.44,0,88000,0.48,50
2025-09-05,Kendrapara,Rajkanika,14.9,3.32,0,88000,0.48,50
2025-09-06,Kendrapara,Rajkanika,157.3,5.42,4,88000,0.48,531
2025-09-07,Kendrapara,Rajkanika,26.0,3.5,0,88000,0.48,50
2025-09-08,Kendrapara,Rajkanika,53.0,3.96,0,88000,0.48,101
2025-09-09,Kendrapara,Rajkanika,0.2,3.2,0,88000,0.48,50
2025-09-10,Kendrapara,Rajkanika,25.2,3.12,0,88000,0.48,70
2025-09-11,Kendrapara,Rajkanika,40.9,3.79,0,88000,0.48,79
2025-09-12,Kendrapara,Rajkanika,89.4,4.76,2,88000,0.48,302
2025-09-13,Kendrapara,Rajkanika,8.3,3.1,0,88000,0.48,50
2025-09-14,Kendrapara,Rajkanika,31.5,3.6,0,88000,0.48,69
2025-09-15,Kendrapara,Rajkanika,29.9,3.75,0,88000,0.48,62
2025-09-16,Kendrapara,Rajkanika,8.5,3.36,0,88000,0.48,50
2025-09-17,Kendrapara,Rajkanika,18.0,3.58,0,88000,0.48,58
